timestamp,byterate,packNum
190,676229999,58
191,832649999,75
192,746539999,59
193,1135689999,91
194,1051739999,84
195,1075069999,89
196,1128909999,91
197,1113679999,94
198,1068569999,86
199,819419999,75
200,683499999,55
201,352849999,31
202,497589999,49
203,314129999,34
204,533409999,51
205,481569999,53
206,712909999,63
207,426519999,46
208,373329999,39
209,393519999,40
210,654469999,61
211,506889999,52
212,335429999,38
213,421479999,42
214,931109999,79
215,433119999,41
216,519779999,56
217,511499999,49
218,361059999,35
219,1010369999,84
220,1108449999,91
221,1037199999,95
222,891959999,73
223,1131979999,89
224,629149999,62
225,1052639999,86
226,645119999,63
227,710739999,68
228,742159999,70
229,598089999,56
230,364339999,42
231,697229999,61
232,569199999,58
233,536309999,48
234,973359999,87
235,590629999,60
236,638579999,60
237,529639999,52
238,847829999,75
239,409049999,45
240,494569999,52
241,297129999,36
242,501739999,54
243,650059999,57
244,508649999,51
245,342539999,39
246,438099999,48
247,285469999,36
248,729519999,70
249,477099999,52
250,390679999,40
251,503529999,50
252,443279999,41
253,467329999,47
254,673399999,59
255,904909999,79
256,696769999,67
257,364449999,39
258,473939999,51
259,394329999,42
260,429549999,48
261,223369999,27
262,627339999,52
263,332689999,35
264,434909999,42
265,679339999,66
266,323549999,43
267,253999999,36
268,340889999,43
269,165269999,21
270,263069999,30
271,320049999,39
272,405349999,37
273,615879999,58
274,403669999,44
275,225989999,28
276,650069999,61
277,111629999,23
278,383609999,43
279,404149999,41
280,266639999,24
281,794199999,65
282,376879999,41
283,497569999,47
284,470169999,36
285,311899999,33
286,541309999,50
287,644319999,60
288,262029999,27
289,215549999,28
290,492249999,43
291,425909999,46
292,506839999,50
293,349039999,38
294,365109999,41
295,321149999,38
296,532559999,48
297,771409999,69
298,270719999,34
299,114929999,25
300,214139999,26
301,279449999,32
302,489689999,49
303,283299999,41
304,216409999,35
305,336249999,42
306,280099999,34
307,550249999,50
308,222359999,36
309,267019999,34
310,430709999,46
311,355379999,41
312,347399999,38
313,437819999,41
314,209469999,33
315,452919999,44
316,767079999,67
317,450689999,53
318,590239999,52
319,611569999,56
320,346539999,41
321,486389999,53
322,562459999,61
323,354389999,42
324,393029999,39
325,496039999,53
326,300579999,40
327,182369999,26
328,200949999,26
329,305019999,34
330,275969999,37
331,298809999,38
332,511319999,54
333,184699999,21
334,380039999,43
335,588719999,51
336,433829999,47
337,197729999,38
338,321499999,33
339,116009999,26
340,955519999,85
341,362699999,46
342,738929999,64
343,250339999,38
344,265899999,30
345,312439999,38
346,400789999,41
347,464329999,54
348,627579999,55
349,921709999,70
350,786429999,66
351,686509999,58
352,432229999,45
353,521729999,56
354,340749999,37
355,257039999,36
356,508779999,50
357,509929999,50
358,907429999,71
359,401809999,43
360,795469999,68
361,599119999,68
362,598119999,57
363,464679999,54
364,639449999,59
365,783539999,74
366,1119289999,90
367,328689999,35
368,389659999,46
369,583699999,50
370,403989999,42
371,847219999,70
372,1117499999,99
373,553999999,53
374,438599999,45
375,533689999,53
376,481619999,51
377,755219999,63
378,466279999,44
379,528409999,56
380,547639999,60
381,446909999,56
382,634349999,57
383,498219999,47
384,402979999,43
385,630169999,57
386,614049999,64
387,620079999,63
388,588659999,52
389,448739999,46
390,456689999,48
391,927459999,80
392,432989999,43
393,514589999,46
394,439709999,39
395,606179999,51
396,954709999,88
397,434369999,40
398,549819999,54
399,584809999,57
400,718679999,59
401,594709999,54
402,705369999,63
403,578699999,54
404,435799999,48
405,412799999,43
406,700749999,65
407,511079999,53
408,862099999,74
409,354619999,33
410,197329999,25
411,242819999,36
412,183749999,27
413,439249999,40
414,528649999,53
415,513279999,52
416,336549999,36
417,210729999,34
418,279469999,35
419,501089999,52
420,246519999,37
421,277339999,34
422,489219999,46
423,205719999,33
424,254969999,32
425,431619999,47
426,532269999,50
427,310099999,33
428,492939999,50
429,543789999,53
430,740659999,62
431,880499999,76
432,487429999,47
433,410539999,41
434,311729999,39
435,474159999,51
436,392919999,45
437,470949999,47
438,432559999,41
439,340989999,43
440,535549999,50
441,491659999,50
442,299699999,34
443,647629999,67
444,426169999,37
445,1013669999,97
446,525759999,54
447,345719999,36
448,335839999,42
449,200719999,24
450,514189999,48
451,188709999,33
452,224599999,38
453,207409999,33
454,249969999,24
455,826739999,75
456,213139999,30
457,306979999,38
458,461089999,46
459,264069999,35
460,370399999,37
461,421489999,40
462,769379999,72
463,639889999,59
464,573739999,50
465,347759999,39
466,356729999,37
467,345099999,34
468,303979999,29
469,341719999,37
470,704589999,67
471,290279999,30
472,373969999,45
473,320319999,36
474,428339999,47
475,223769999,23
476,243569999,34
477,475259999,47
478,334849999,38
479,480949999,46
480,372789999,36
481,186639999,34
482,161709999,26
483,672749999,57
484,297929999,34
485,261139999,24
486,290589999,39
487,425389999,42
488,666789999,63
489,189879999,29
490,196639999,27
491,207319999,29
492,464449999,43
493,292309999,39
494,758209999,69
495,256239999,31
496,248949999,30
497,460159999,54
498,499689999,53
499,452159999,41
500,426829999,39
501,366989999,44
502,265329999,32
503,261659999,29
504,321819999,43
505,418079999,42
506,273029999,37
507,367719999,54
508,547489999,51
509,687399999,64
510,423419999,50
511,402709999,50
512,674279999,57
513,600039999,57
514,351209999,49
515,520969999,52
516,424269999,47
517,382409999,51
518,217929999,27
519,349609999,33
520,784659999,68
521,471199999,46
522,235219999,26
523,360059999,34
524,533989999,43
525,172999999,26
526,645109999,55
527,370719999,39
528,570749999,50
529,463339999,42
530,244959999,31
531,239269999,41
532,219769999,45
533,226719999,37
534,277779999,36
535,105959999,18
536,490289999,40
537,336209999,44
538,271939999,42
539,446759999,51
540,212059999,43
541,343589999,43
542,502419999,44
543,744269999,69
544,262979999,31
545,293179999,42
546,364569999,38
547,319859999,41
548,295569999,37
549,591189999,54
550,425849999,45
551,303879999,39
552,300129999,33
553,421759999,49
554,263349999,38
555,475319999,43
556,292299999,30
557,290049999,38
558,321289999,33
559,634089999,53
560,291099999,36
561,158369999,30
562,239529999,32
563,341059999,36
564,464259999,41
565,300539999,40
566,252269999,36
567,172289999,29
568,252569999,36
569,295059999,37
570,654849999,58
571,404019999,46
572,225109999,38
573,125769999,21
574,404839999,51
575,539849999,57
576,305679999,51
577,474729999,45
578,343869999,35
579,140869999,23
580,177589999,28
581,709859999,69
582,426329999,48
583,260179999,35
584,344339999,39
585,215689999,33
586,187919999,24
587,406489999,43
588,303109999,33
589,249839999,35
590,561449999,50
591,272099999,37
592,523759999,49
593,327319999,35
594,349129999,39
595,300239999,37
596,260729999,32
597,678909999,57
598,482639999,51
599,547149999,49
